campaign,click,click_pos,click_nb,cost,time_since_last_click,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,hour,day,pCTR
477,1,-1,-1,5.39353183087e-05,-1,5,51,1214,10,2,2,3137,6,15,5,0,0.41463880655774327
560,0,-1,-1,0.000104178821339,-1,3,35,766,10,36,11,1117,4,15,5,0,0.21595691291291322
169,0,-1,-1,2.90931388735e-05,-1,5,47,446,10,36,12,354,4,15,5,0,0.34308671696721926
7,0,-1,-1,1e-05,-1,0,46,820,10,36,2,4041,1,15,5,0,0.29442993394613914
577,1,-1,-1,0.00155735296362,-1,0,51,992,10,22,2,5278,7,15,5,0,0.27771187424093763
384,0,-1,-1,1.24360049267e-05,1032853,0,51,1172,10,36,2,1782,0,26,5,0,0.25818192518045324
446,0,-1,-1,3.85981184594e-05,-1,5,14,190,10,43,12,4162,4,15,5,0,0.335722442572658
521,0,-1,-1,0.000101087591072,856094,1,15,860,10,23,19,2880,4,26,5,0,0.24962286485229485
446,0,-1,-1,1.73691528685e-05,-1,4,51,79,10,43,2,242,8,15,5,0,0.2334144409060793
521,1,-1,-1,0.000788235313751,-1,5,15,860,10,23,19,4261,4,15,5,0,0.28443136351177584
603,1,-1,-1,0.000216176474796,-1,5,51,976,10,36,2,439,1,15,5,0,0.3623735737266506
299,0,-1,-1,1e-05,-1,7,51,1284,10,36,12,1386,4,15,5,0,0.36027321957600816
532,0,-1,-1,9.44554718101e-05,-1,4,51,700,10,43,11,5078,4,15,5,0,0.29633113944856887
7,0,-1,-1,0.000109082106565,1206850,5,46,820,10,36,12,2599,4,7,5,0,0.5091922668346762
411,1,-1,-1,6.5165039802e-05,673434,5,51,1168,10,27,2,2045,1,27,5,0,0.3416138573690296
128,1,8,21,0.000445979363639,47216,3,51,503,5,37,12,2451,4,29,5,0,0.9958334205654562
582,0,-1,-1,0.00144183876652,125533,3,14,104,7,45,11,4134,4,16,5,0,0.27811838776178216
560,0,-1,-1,1e-05,-1,5,51,931,10,36,2,1117,10,15,5,0,0.17000754988591738
169,0,-1,-1,8.48032813035e-05,432337,5,47,1348,10,36,5,354,4,9,5,0,0.18577117632643925
299,0,-1,-1,0.000232853293419,-1,5,51,1284,10,36,2,2025,1,15,5,0,0.3333088273284745
7,0,-1,-1,0.000202938223362,66533,5,46,820,10,36,12,4041,4,17,5,0,0.5593273745490175
24,1,-1,-1,0.00017594411512,1529769,5,51,1200,10,36,18,3563,4,7,5,0,0.46672794117734195
399,1,-1,-1,4.59319879026e-05,-1,8,21,918,10,0,12,5278,4,15,5,0,0.569993029171135
7,0,-1,-1,0.000688811055508,80449,2,46,819,7,36,11,4041,4,17,5,0,0.27803543658998187
505,0,-1,-1,1.47058825721e-05,-1,5,51,252,10,45,12,4614,4,15,5,0,0.35697463224597725
516,0,-1,-1,1.38905107537e-05,-1,5,51,1093,10,2,20,4679,4,15,5,0,0.37322994585596264
7,0,-1,-1,3.61012842725e-05,-1,1,46,820,10,36,18,3196,4,15,5,0,0.44637625480075777
313,0,-1,-1,1.69841659647e-05,940611,3,51,585,7,45,2,4194,8,26,5,0,0.1380972079999662
7,1,-1,-1,0.00023478234766,943160,5,46,820,10,36,12,375,4,26,5,0,0.47481015091782997
101,1,-1,-1,0.000885076939566,80169,5,14,728,10,2,12,1087,4,17,5,0,0.5342037083540906
65,0,-1,-1,2.57101234247e-05,323692,5,51,622,10,43,11,4000,4,9,5,0,0.435406321798645
475,1,-1,-1,1e-05,-1,1,46,402,10,0,2,964,8,15,5,0,0.4574427906386791
169,0,-1,-1,1.47058825721e-05,-1,1,47,1348,10,36,12,354,4,15,5,0,0.32482274341775075
475,0,-1,-1,1e-05,-1,1,46,402,10,0,2,4053,4,15,5,0,0.41055392760856296
466,0,-1,-1,1e-05,-1,5,51,650,10,12,2,5335,5,15,5,0,0.4350839122604721
303,0,-1,-1,1.2370706262e-05,-1,1,51,521,10,45,2,5278,1,15,5,0,0.41111741920689787
305,1,-1,-1,0.000112268916324,881206,5,51,197,10,42,12,3465,4,26,5,0,0.3947578430268561
446,0,-1,-1,1e-05,-1,3,14,190,7,43,5,1963,4,15,5,0,0.13858355082913912
446,0,-1,-1,6.34802274008e-05,54074,0,14,190,10,43,12,3985,4,29,5,0,0.4367137623270335
7,0,-1,-1,0.000152756571769,-1,1,46,820,10,36,2,2923,3,15,5,0,0.28098360160579533
190,0,-1,-1,0.000138905100963,-1,4,51,400,10,43,12,844,4,15,5,0,0.23850302098636203
398,1,-1,-1,4.7057209646e-05,-1,5,20,246,10,43,12,4334,4,15,5,0,0.3820077954709013
567,0,-1,-1,0.000357640661216,118128,3,14,855,7,36,12,1343,4,16,5,0,0.34482511997386245
518,1,-1,-1,0.000536489129198,144029,5,51,719,10,2,2,209,9,16,5,0,0.5700907160336051
564,1,-1,-1,0.000176583423334,-1,1,14,175,10,36,2,2148,3,15,5,0,0.2968196506863859
519,0,-1,-1,1.4710862673e-05,1817833,3,51,19,10,37,5,5278,4,7,5,0,0.30259128798940016
290,1,-1,-1,0.000106632105767,88797,5,51,660,10,42,24,4566,4,17,5,0,0.3971675397814925
347,1,-1,-1,3.4254559261e-05,-1,7,51,603,10,2,8,5278,4,15,5,0,0.4060389159023656
222,0,-1,-1,3.71602528235e-05,-1,5,14,938,10,11,2,4210,7,15,5,0,0.2359809912909296
521,0,-1,-1,0.00269705884597,-1,1,15,860,10,23,2,4952,0,15,5,0,0.36568039728391327
614,0,-1,-1,0.000288025823762,1314708,4,51,1366,10,2,7,5387,4,7,5,0,0.22856188431435492
327,1,-1,-1,0.00020795014046,695294,4,14,504,10,23,0,5278,4,27,5,0,0.3695856909637953
501,1,-1,-1,9.58445317604e-05,-1,3,51,1175,3,42,2,1036,10,15,5,0,0.27217505947545817
110,0,-1,-1,0.000102472228743,584556,5,51,965,10,43,12,1150,4,27,5,0,0.4031538132826969
299,0,-1,-1,0.000192540182787,-1,7,51,1284,10,36,12,2025,4,15,5,0,0.35265134625305034
29,0,-1,-1,1e-05,-1,5,51,120,10,36,2,5317,10,15,5,0,0.2140531866807759
370,1,-1,-1,9.63852682312e-05,550116,5,51,615,10,42,12,1299,4,27,5,0,0.474042382768035
148,0,-1,-1,0.000187963941421,167045,5,14,49,10,43,24,3691,4,8,5,0,0.22606891751208627
134,0,-1,-1,0.000111124086029,-1,0,35,297,10,36,12,1404,4,15,5,0,0.3909479370627514
121,0,-1,-1,2.66186805332e-05,-1,0,20,1115,10,36,2,569,6,15,5,0,0.3524760372408084
7,1,-1,-1,0.000281576821749,73364,3,46,819,10,36,12,4041,4,17,5,0,0.481872583801493
597,0,-1,-1,0.000116775623139,-1,1,46,1260,10,36,2,4100,9,15,5,0,0.31132862886604507
235,1,-1,-1,0.000235926306776,67065,4,51,22,10,36,11,5261,4,17,5,0,0.5377366991827851
630,0,-1,-1,3.97058839307e-05,-1,2,30,1391,3,26,2,87,8,15,5,0,0.08987997660689695
121,1,-1,-1,0.000233441368594,87265,5,20,763,10,36,12,432,4,17,5,0,0.5031221364559733
516,0,-1,-1,6.00573832346e-05,1189465,5,51,974,10,2,20,497,4,26,5,0,0.3725302007407434
584,0,-1,-1,6.02941171212e-05,-1,0,51,1162,10,43,5,528,4,15,5,0,0.20910402700012942
445,1,-1,-1,1e-05,-1,5,51,373,10,8,2,3982,8,15,5,0,0.27558963423683736
299,1,-1,-1,0.00117182964601,1256639,4,51,1284,10,36,2,1386,9,7,5,0,0.3091842805102292
446,0,-1,-1,1e-05,-1,1,14,190,10,43,2,1597,8,15,5,0,0.33466648062972937
446,0,-1,-1,1e-05,-1,3,14,190,10,43,5,3808,4,15,5,0,0.12963213424913445
594,0,-1,-1,3.1551738434e-05,-1,5,51,513,10,40,11,3061,4,15,5,0,0.36000479710767264
446,1,-1,-1,1.92990592297e-05,-1,5,14,190,10,43,12,3985,4,15,5,0,0.335722442572658
464,1,-1,-1,1.43317648155e-05,-1,5,51,1153,10,36,8,4378,4,15,5,0,0.36329811217450303
347,1,-1,-1,3.23529410012e-05,-1,7,51,603,10,2,2,5278,2,15,5,0,0.35722792807620224
446,0,-1,-1,3.89114748273e-05,1182446,5,14,190,10,43,12,1936,4,26,5,0,0.32102564187764193
446,1,-1,-1,3.85981184594e-05,-1,1,14,190,10,43,12,5273,4,15,5,0,0.48835686893277624
226,1,-1,-1,0.000457101478726,1641494,5,51,962,10,2,8,3324,4,7,5,0,0.34714986799874104
7,0,-1,-1,1.15693481091e-05,-1,5,46,820,10,36,12,2923,4,15,5,0,0.38486159002840786
118,1,-1,-1,0.00346260238632,86854,2,20,738,3,41,12,4091,4,17,5,0,0.22123204022672735
370,1,-1,-1,0.000121439311166,563020,1,51,1335,10,42,12,1299,4,27,5,0,0.3424423238474706
22,1,-1,-1,0.000766818197664,38374,4,51,1343,10,36,12,1024,4,29,5,0,0.42944808727537276
284,0,-1,-1,1.61764705006e-05,-1,5,51,1128,10,2,2,2253,1,15,5,0,0.3336647535255952
7,0,-1,-1,5.50424263757e-05,-1,2,14,1134,7,36,2,5278,2,15,5,0,0.23991737482485692
384,0,-1,-1,3.00844035604e-05,-1,0,51,1172,10,36,2,3728,1,15,5,0,0.33376313680403175
521,0,-1,-1,0.000833430570715,-1,1,15,860,10,23,11,4261,4,15,5,0,0.3419879435390665
117,0,-1,-1,5.78971776893e-05,-1,1,14,1229,10,36,12,459,4,15,5,0,0.3682157248642173
7,1,-1,-1,0.00137875410129,154,4,46,819,7,36,2,375,7,2,5,0,0.49854234262406233
193,0,-1,-1,0.000373215780538,-1,7,27,1114,10,43,14,1007,4,15,5,0,0.2725031209817392
24,0,-1,-1,2.76160351945e-05,1555618,5,51,1200,10,36,2,3557,3,7,5,0,0.3015550834354691
384,1,-1,-1,1e-05,-1,0,51,1172,10,36,2,3827,3,15,5,0,0.32117786454572
121,0,-1,-1,1e-05,517999,2,20,1115,10,36,2,4348,4,27,5,0,0.214719274043511
597,1,-1,-1,0.000197373979183,956657,2,35,1260,10,36,12,4100,4,26,5,0,0.2570999839633888
446,1,-1,-1,0.000188091214368,57651,5,14,190,10,43,12,567,4,29,5,0,0.5055356006148485
313,1,-1,-1,5.68715526776e-05,-1,5,51,585,10,45,2,1294,0,15,5,0,0.28534674069979155
466,0,-1,-1,2.24790656391e-05,-1,4,51,650,7,12,2,2448,7,15,5,0,0.18384325183065264
446,0,-1,-1,1e-05,-1,4,14,190,7,43,5,5278,4,15,5,0,0.27568025359645915
446,0,-1,-1,1.30574887931e-05,1792060,5,14,190,10,43,24,1112,4,7,5,0,0.20557570334841094
446,1,-1,-1,0.00011579392115,1,5,14,190,10,43,12,567,4,14,5,0,0.7882720497028209
104,1,-1,-1,0.00037184897591,-1,5,51,977,10,13,20,1848,4,15,5,0,0.3464071979254353
597,1,-1,-1,6.56802733154e-05,-1,1,46,1260,10,36,2,4100,1,15,5,0,0.329338093409969
7,0,-1,-1,1.24188413953e-05,-1,5,46,820,10,36,2,4041,2,15,5,0,0.26925747457001986
33,0,-1,-1,0.00028501841936,465320,5,51,1267,10,40,14,3672,4,27,5,0,0.30810498665879066
30,0,-1,-1,0.000215552922557,-1,5,14,671,10,22,12,3824,4,15,5,0,0.32709588625314334
514,0,-1,-1,6.84395979606e-05,71088,5,14,88,10,42,2,5262,10,17,5,0,0.48523612013944817
290,0,-1,-1,2.08357655826e-05,-1,1,51,660,10,42,12,5311,4,15,5,0,0.594340458609137
121,0,-1,-1,1.68713335606e-05,-1,7,0,1115,10,36,2,4348,4,15,5,0,0.18793181772409753
511,0,-1,-1,1e-05,-1,1,51,1089,10,36,2,4526,10,15,5,0,0.18694768240725876
521,1,0,1,0.00294264709249,-1,5,15,860,10,23,19,731,4,15,5,0,0.9958334205654562
527,0,-1,-1,5.55780656092e-05,159166,5,51,1208,10,36,14,3668,4,16,5,0,0.3719033272863849
117,0,-1,-1,1e-05,-1,0,14,1229,10,36,2,5139,3,15,5,0,0.407707922778547
89,0,-1,-1,3.33372240557e-05,-1,5,51,421,10,36,11,2893,4,15,5,0,0.36303387568128553
115,0,-1,-1,5.58386894845e-05,518188,5,26,888,10,43,2,462,1,27,5,0,0.35267071275117523
446,0,-1,-1,1e-05,-1,0,14,190,10,43,5,4663,4,15,5,0,0.2540439253288981
121,1,-1,-1,0.000101665798767,1409090,2,0,80,10,36,11,874,4,7,5,0,0.23027906016849653
446,1,-1,-1,4.32564912656e-05,1976114,5,14,190,10,43,5,1657,4,7,5,0,0.20666273792496875
464,0,-1,-1,0.000211764714297,-1,5,51,1153,10,36,2,1002,0,15,5,0,0.3131869047855395
71,0,-1,-1,1e-05,-1,8,21,1374,10,43,5,5278,4,15,5,0,0.2896575097584588
464,1,-1,-1,1e-05,-1,5,51,1153,10,36,2,4378,7,15,5,0,0.29918405817134475
597,0,-1,-1,1e-05,-1,5,35,1261,10,36,2,3556,4,15,5,0,0.24688425624703603
473,0,-1,-1,0.000298383767887,250674,6,51,640,10,35,14,5278,4,8,5,0,0.4234192395654055
446,0,-1,-1,1e-05,667550,5,14,190,10,43,5,1587,4,27,5,0,0.21543086135301182
193,0,-1,-1,0.000391608051935,292091,2,26,934,10,43,14,1019,4,9,5,0,0.2151303480079236
326,0,-1,-1,7.67172873021e-05,-1,5,15,505,10,23,17,4952,4,15,5,0,0.3685178473627949
385,0,-1,-1,1.00176978206e-05,422720,8,21,586,10,36,12,5278,4,9,5,0,0.5023362126538158
608,0,-1,-1,8.12281353542e-05,329308,4,14,416,10,37,5,1862,4,9,5,0,0.16788408174441255
7,0,-1,-1,0.000631668718537,54825,5,46,820,10,36,12,4041,4,29,5,0,0.5775490411068614
518,0,-1,-1,1.00213035729e-05,916797,5,51,719,10,2,2,16,8,26,5,0,0.3227523989116554
439,0,-1,-1,5.27839362621e-05,-1,5,51,346,10,38,2,5278,3,15,5,0,0.45844847252037885
370,0,-1,-1,4.67647042344e-05,-1,0,51,615,10,42,2,1299,10,15,5,0,0.37241214051870064
301,0,-1,-1,1e-05,-1,5,46,1324,10,36,5,1740,4,15,5,0,0.16066103320251862
7,1,10,20,0.000468911482349,57786,2,46,819,10,36,12,2424,4,29,5,0,0.9958334205654562
446,0,-1,-1,3.60158961059e-05,142090,5,14,190,10,43,5,981,4,16,5,0,0.2769647657395238
446,1,-1,-1,2.89490802745e-05,2416465,5,14,190,10,43,12,3580,4,6,5,0,0.3319196848254125
446,0,-1,-1,3.85981184594e-05,-1,2,14,190,10,43,12,1963,4,15,5,0,0.19322179714891294
567,0,-1,-1,0.000782846154617,118157,3,14,855,7,36,12,1343,4,16,5,0,0.34482511997386245
152,0,-1,-1,1e-05,605275,2,51,299,10,34,2,1828,8,27,5,0,0.15790226416492206
169,1,-1,-1,0.000367656602621,725135,5,47,1144,10,36,20,681,4,27,5,0,0.3207532300260711
464,1,-1,-1,0.00185712164265,70865,4,51,1153,7,36,15,1002,4,17,5,0,0.3726209605478855
544,1,-1,-1,3.34779238876e-05,-1,1,51,535,10,2,2,1745,1,15,5,0,0.4756195758824703
279,0,-1,-1,2.22248145763e-05,-1,7,51,1072,10,2,2,3636,8,15,5,0,0.1888522095228618
446,0,-1,-1,2.62669875382e-05,1652990,2,14,936,10,43,2,1963,8,7,5,0,0.12392594496033559
190,0,-1,-1,5.10688925925e-05,74815,2,51,400,10,43,9,5344,4,17,5,0,0.39741313947661305
391,1,-1,-1,3.07031710131e-05,1291175,5,14,437,10,2,14,3255,4,7,5,0,0.3420420625202831
115,1,-1,-1,0.00643382352941,-1,0,26,683,10,43,2,700,0,15,5,0,0.3646472462858921
489,1,14,29,7.21345767064e-05,355,5,51,1301,10,42,2,1687,7,3,5,0,0.9958334205654562
463,0,-1,-1,9.8529414219e-05,-1,0,51,800,10,24,2,5278,7,15,5,0,0.34709278382786113
464,0,-1,-1,8.08823546943e-05,-1,5,51,1153,10,36,2,1002,3,15,5,0,0.29493539986782635
191,1,-1,-1,3.38706145535e-05,520508,0,51,573,10,43,24,5406,4,27,5,0,0.38393209399796574
103,1,-1,-1,0.000294117647059,-1,0,51,741,10,36,12,692,4,15,5,0,0.39752583195594254
439,0,-1,-1,6.87096359537e-05,5249,5,51,346,10,38,14,5278,4,11,5,0,0.538027150630383
279,1,-1,-1,6.11182433718e-05,-1,8,21,1073,10,2,0,5278,4,15,5,0,0.5691228905913164
7,1,-1,-1,0.000736442103106,-1,2,14,880,7,36,2,4041,1,15,5,0,0.17456439741748903
107,1,-1,-1,0.000161764709388,-1,0,51,1362,10,22,12,5278,4,15,5,0,0.5028921157666266
121,0,-1,-1,0.000602179542583,68728,5,20,763,10,36,12,1745,4,17,5,0,0.5064012178667104
299,1,-1,-1,8.55274849078e-05,-1,8,21,1284,10,36,17,5278,4,15,5,0,0.43066477558947974
623,1,0,2,0.000294117647059,-1,5,14,1302,10,1,12,2661,4,15,5,0,0.9958334205654562
432,1,-1,-1,0.000249494169594,81736,5,51,279,10,2,21,3631,4,17,5,0,0.6036288082130157
224,1,-1,-1,6.53187360834e-05,-1,1,14,372,10,37,14,298,4,15,5,0,0.3676523559027943
521,1,-1,-1,0.000205882349435,-1,5,15,860,10,23,12,5278,4,15,5,0,0.4175393666580781
327,0,-1,-1,3.31992383463e-05,1985745,3,15,834,5,23,12,4607,4,6,5,0,0.12513469202223187
530,1,-1,-1,4.91972142359e-05,711401,2,51,1331,7,0,2,3671,9,27,5,0,0.3582680042715959
191,0,-1,-1,3.47262752407e-05,-1,1,51,573,10,43,2,3733,10,15,5,0,0.27595665428033284
16,1,-1,-1,3.79704026753e-05,2188,8,21,1243,10,42,17,5278,4,19,5,0,0.6754276044927481
502,1,-1,-1,1e-05,1182030,4,51,1137,10,2,4,2195,4,26,5,0,0.20764780674856512
564,0,-1,-1,1e-05,951003,5,14,1039,10,36,2,4718,2,26,5,0,0.28388005028690216
169,0,-1,-1,2.20588244059e-05,-1,1,47,446,10,36,5,354,4,15,5,0,0.2201741993340494
547,1,-1,-1,0.000291298733742,142659,4,51,613,10,36,12,2599,4,16,5,0,0.47319800208778845
349,0,-1,-1,1e-05,-1,6,51,1237,10,24,2,5278,1,15,5,0,0.30562223803257
7,1,0,1,0.000118243738132,-1,3,14,1134,7,36,2,375,2,15,5,0,0.9958334205654562
169,0,-1,-1,5.1235477714e-05,-1,5,47,1348,10,36,12,4736,4,15,5,0,0.3320541173306968
121,0,-1,-1,8.05321609301e-05,152,5,20,1115,10,36,2,1598,8,2,5,0,0.5832351770366312
117,0,-1,-1,4.47234749638e-05,167281,5,14,1229,10,36,11,3860,4,8,5,0,0.40707818076482366
385,0,-1,-1,3.17450612784e-05,-1,5,51,586,10,36,2,4041,9,15,5,0,0.35457631896237746
384,1,-1,-1,0.000244899068267,602063,2,51,1172,10,36,2,1159,9,27,5,0,0.2812679143595605
567,0,-1,-1,2.08357655826e-05,-1,1,14,672,10,36,20,3272,4,15,5,0,0.30575937768625827
390,0,-1,-1,0.000176470595247,-1,5,14,321,10,36,12,1379,4,15,5,0,0.3598784972598439
560,1,-1,-1,0.00034750887781,1036702,5,46,931,10,36,18,1117,4,26,5,0,0.34658779424478753
560,1,-1,-1,0.00308063137221,1,5,46,931,10,36,18,1117,4,14,5,0,0.8055786627709303
117,0,-1,-1,1.45561763031e-05,-1,8,21,1229,10,36,5,5278,4,15,5,0,0.27103386130323653
169,1,-1,-1,0.00150851014777,1120053,5,14,446,10,36,24,3005,4,26,5,0,0.22022983753082984
615,0,-1,-1,0.000187810145288,408989,5,51,1367,10,2,2,3062,3,9,5,0,0.4090134420018586
384,0,-1,-1,1e-05,1210160,8,51,608,10,36,2,5278,7,7,5,0,0.40965252197750585
45,0,-1,-1,3.31305259668e-05,584176,5,51,301,10,12,2,5278,4,27,5,0,0.372942010941201
446,1,0,5,0.000114164071065,85362,4,14,190,7,43,12,5273,4,17,5,0,0.9958334205654562
7,1,-1,-1,0.00552233828264,52220,5,46,820,10,36,2,4041,6,29,5,0,0.7289146710409797
64,0,-1,-1,6.61764688351e-05,-1,4,51,467,5,14,2,5180,9,15,5,0,0.22305698943825134
207,0,-1,-1,0.000224423829247,-1,5,33,1303,10,23,5,4261,4,15,5,0,0.15295180070261305
446,0,-1,-1,1e-05,-1,5,14,190,10,43,5,3580,4,15,5,0,0.2378685437238421
203,0,-1,-1,1.75375155015e-05,1448765,3,46,381,10,23,8,1038,4,7,5,0,0.19774497858099335
521,0,-1,-1,0.000491176457966,-1,5,15,860,10,23,2,1867,1,15,5,0,0.29119582655362675
84,0,-1,-1,0.000144766222663,204020,1,51,885,10,36,8,1115,4,8,5,0,0.37174087601157435
260,0,-1,-1,7.35350395898e-05,2115266,2,14,1290,10,43,12,1371,4,6,5,0,0.25514933529284717
481,0,-1,-1,1.20564897639e-05,210040,1,51,1309,10,43,2,3090,7,8,5,0,0.2616554590246098
279,0,-1,-1,1e-05,-1,8,21,1073,10,2,14,5278,4,15,5,0,0.37697300068864636
627,1,0,2,0.000515796303873,35872,3,30,1100,3,26,2,3611,7,28,5,0,0.9958334205654562
7,0,-1,-1,0.000125634866158,765394,5,46,819,10,36,12,4041,4,26,5,0,0.4757346908965351
274,0,-1,-1,1.66686120279e-05,-1,5,33,641,10,23,2,5278,4,15,5,0,0.3523864820988101
190,0,-1,-1,1e-05,-1,5,51,572,10,43,24,1281,4,15,5,0,0.2287376608904182
446,1,0,1,1.1965416591e-05,-1,4,14,190,10,43,2,3580,5,15,5,0,0.9958334205654562
446,0,-1,-1,3.66682120982e-05,-1,4,14,190,10,43,2,4135,7,15,5,0,0.1970127624071632
313,1,-1,-1,9.66311114676e-05,-1,5,51,585,10,45,2,1349,9,15,5,0,0.34522406330552746
446,0,-1,-1,1e-05,-1,5,14,190,10,43,5,567,4,15,5,0,0.2614344531472629
236,1,-1,-1,4.81350456968e-05,-1,5,51,1046,10,46,12,589,4,15,5,0,0.3637584432630723
97,1,-1,-1,0.00117028692026,541316,5,51,768,10,2,2,710,7,27,5,0,0.4654668243833283
148,0,-1,-1,0.000220588235294,-1,5,14,49,10,43,12,4403,4,15,5,0,0.3078762249555134
134,1,-1,-1,0.000771987734249,588949,5,35,297,10,36,24,4297,4,27,5,0,0.28718530603192194
446,0,-1,-1,3.85981184594e-05,-1,4,14,776,10,43,12,5273,4,15,5,0,0.28635213738582715
446,0,-1,-1,1.11209864809e-05,1653018,2,14,936,10,43,0,1963,4,7,5,0,0.15502558174257192
121,0,-1,-1,1e-05,-1,0,0,1115,10,36,2,874,8,15,5,0,0.27117850956262507
115,0,-1,-1,0.000492855742012,177625,2,26,1140,10,43,12,3367,4,8,5,0,0.2812516612956651
115,1,-1,-1,9.41176449551e-05,-1,8,26,888,10,43,2,5278,1,15,5,0,0.3258100843920876
313,1,-1,-1,0.000616199380971,2034004,3,51,585,10,45,2,2435,6,6,5,0,0.17375375240698776
625,1,-1,-1,8.62211690229e-05,-1,4,11,458,7,26,12,1516,4,15,5,0,0.21260654497150072
7,0,-1,-1,3.03732143606e-05,-1,0,46,820,10,36,2,4041,4,15,5,0,0.22457784438773584
133,0,-1,-1,1.94467143978e-05,-1,3,51,704,10,0,2,5201,7,15,5,0,0.32080576490465373
121,1,-1,-1,0.000308321906786,85180,5,0,28,10,36,11,874,4,17,5,0,0.3892535877138582
140,1,7,12,0.000260065942929,86422,2,14,625,10,33,25,2456,4,17,5,0,0.9958334205654562
438,1,-1,-1,8.8899258305e-05,-1,5,51,1242,10,36,21,147,4,15,5,0,0.4538313001227967
121,0,-1,-1,1e-05,-1,5,0,1115,10,36,2,432,1,15,5,0,0.26518362821717045
169,0,-1,-1,2.20588244059e-05,-1,8,21,446,10,36,12,5278,4,15,5,0,0.3870021779640491
336,1,1,2,6.88839032578e-05,572910,2,51,153,10,36,12,2174,4,27,5,0,0.9958334205654562
326,1,0,1,0.000102970345932,-1,5,15,505,10,23,17,4952,4,15,5,0,0.9958334205654562
530,1,-1,-1,1e-05,-1,1,51,670,10,0,2,5011,7,15,5,0,0.6285252402753818
562,0,-1,-1,6.67189719046e-05,-1,5,37,77,10,43,5,4524,4,15,5,0,0.22852330000819346
353,0,-1,-1,4.16723390998e-05,2389892,5,51,729,10,43,21,1155,4,6,5,0,0.33776490045759994
446,1,-1,-1,3.48756762643e-05,1117606,5,14,190,10,43,12,3212,4,26,5,0,0.3280890757736181
317,1,-1,-1,0.00035304469974,1038791,2,51,149,5,23,12,2541,4,26,5,0,0.0899504806521655
517,0,-1,-1,1e-05,-1,1,51,720,10,2,2,1774,10,15,5,0,0.2979510625347444
313,1,-1,-1,0.000192686707256,1655896,2,51,585,10,45,12,2115,4,7,5,0,0.2166941953168172
128,0,-1,-1,0.000117930857574,-1,5,51,502,10,37,12,3157,4,15,5,0,0.36137960950195425
279,0,-1,-1,2.94653830282e-05,-1,8,21,1073,10,2,11,5278,4,15,5,0,0.4175690500509304
7,0,-1,-1,1e-05,-1,5,46,820,10,36,2,4041,3,15,5,0,0.2712295362249627
49,0,-1,-1,5.58187957832e-05,2035922,1,51,1108,10,6,12,4193,4,6,5,0,0.23029380586422207
202,0,-1,-1,4.16786527891e-05,1954610,1,51,1201,10,2,2,4810,5,7,5,0,0.21432696161138962
474,1,-1,-1,1.13221873852e-05,1013674,5,51,152,10,36,14,3105,4,26,5,0,0.31229657994710813
7,0,-1,-1,1.17507861818e-05,-1,5,46,820,10,36,12,2923,4,15,5,0,0.38486159002840786
49,0,-1,-1,2.20968387295e-05,2035923,1,51,1108,10,6,12,4193,4,6,5,0,0.23029380586422207
370,0,-1,-1,0.000116284030685,393750,4,51,864,10,42,2,3875,3,9,5,0,0.2786755723956824
193,1,-1,-1,0.000288686208865,-1,5,27,477,10,43,11,1007,4,15,5,0,0.3301691555218491
384,1,-1,-1,0.000785385224638,68928,4,51,1172,10,36,2,2215,4,17,5,0,0.4010201930696129
121,1,-1,-1,0.000242437794505,1203058,3,32,28,10,36,12,874,4,7,5,0,0.25227802325665427
562,1,-1,-1,0.000275621836642,298302,3,20,682,10,43,11,929,4,9,5,0,0.3327496461331932
7,0,-1,-1,3.05591216859e-05,-1,4,14,880,10,36,0,4041,4,15,5,0,0.1852989374137777
279,1,-1,-1,0.000591877784334,30111,5,51,99,10,2,2,2428,1,28,5,0,0.595804991433526
597,0,-1,-1,1.86500705505e-05,59432,5,35,1260,10,36,2,4100,1,29,5,0,0.5124125316322887
327,0,-1,-1,5.78971776893e-05,-1,4,33,834,10,23,12,5278,4,15,5,0,0.2726091020933057
455,1,-1,-1,0.000226415308082,-1,6,51,371,10,3,10,5278,4,15,5,0,0.3880717104830898
299,0,-1,-1,0.00011925457155,-1,5,51,1284,10,36,2,2407,9,15,5,0,0.3800540533022753
446,0,-1,-1,1.11124072881e-05,-1,2,14,79,10,43,0,4900,4,15,5,0,0.3094376157043814
161,0,-1,-1,0.000298668461687,-1,2,51,282,10,14,24,893,4,15,5,0,0.15363885435396243
322,0,-1,-1,0.00202057291716,390,5,51,606,10,36,2,2256,6,3,5,0,0.676967502074791
169,0,-1,-1,1.58976708703e-05,-1,1,47,1348,10,36,12,4736,4,15,5,0,0.3161999764285914
205,1,-1,-1,0.000204722703556,340538,5,51,635,10,12,12,5370,4,9,5,0,0.5406940028954188
361,1,-1,-1,2.94117651441e-05,-1,7,14,748,10,36,8,2631,4,15,5,0,0.3161508147295606
446,0,-1,-1,1e-05,-1,5,14,936,10,43,2,3548,10,15,5,0,0.21869957505506524
438,0,-1,-1,0.000105681361548,483055,5,51,1242,10,36,21,4530,4,27,5,0,0.3815131987010485
512,0,-1,-1,6.71828450525e-05,-1,5,14,1130,10,36,14,2512,4,15,5,0,0.3087274545381292
446,1,-1,-1,1e-05,-1,1,14,190,10,43,2,3808,7,15,5,0,0.34939723446770377
